timestamp,pump_id,pressure_psi,flow_rate_gpm,temperature_celsius,vibration_mm_s,power_consumption_kw,noise_level_db,oil_viscosity,current_failed_state
2024-02-17 10:00:00,12,77.89,108.88,61.04,0.991,18.25,69.13,26.46,0
2024-02-17 11:00:00,12,79.23,79.82,52.83,0.676,20.96,73.85,29.81,0
2024-02-17 12:00:00,12,76.64,80.59,55.03,0.761,20.32,55.11,29.81,0
2024-02-17 13:00:00,12,65.82,80.59,50.29,1.163,19.04,51.59,29.78,0
2024-02-17 14:00:00,12,73.43,85.08,50.29,1.163,18.64,77.67,31.36,0
2024-02-17 15:00:00,12,88.33,115.28,66.29,0.946,18.64,82.44,34.28,0
2024-02-17 16:00:00,12,83.94,92.65,58.46,0.921,22.46,68.72,26.07,0
2024-02-17 17:00:00,12,53.22,98.45,51.1,1.464,18.69,43.12,29.77,0
2024-02-17 18:00:00,12,76.51,110.11,45.27,0.867,25.28,67.4,32.79,0
2024-02-17 19:00:00,12,75.39,118.35,46.23,1.496,17.85,70.34,25.69,0
2024-02-17 20:00:00,12,60.04,95.14,57.92,1.139,15.75,82.09,26.97,0
2024-02-17 21:00:00,12,59.61,122.58,48.2,0.808,22.97,66.76,20.12,0
2024-02-17 22:00:00,12,50.5,74.1,54.28,0.808,21.68,66.76,35.36,0
2024-02-17 23:00:00,12,81.89,121.87,49.48,0.783,24.43,98.27,24.67,0
2024-02-17 00:00:00,13,107.63,100.26,59.12,0.895,15.35,78.78,22.71,0
2024-02-17 01:00:00,13,67.37,115.71,46.53,0.858,20.91,60.89,26.59,0
2024-02-17 02:00:00,13,93.94,115.71,53.82,1.185,22.67,79.33,27.09,0
2024-02-17 03:00:00,13,78.5,101.02,32.95,1.11,24.39,89.04,35.19,0
2024-02-17 04:00:00,13,56.93,101.3,43.46,0.61,22.47,60.94,29.7,0
2024-02-17 05:00:00,13,65.25,111.87,52.32,1.078,15.56,53.25,25.23,0
2024-02-17 06:00:00,13,75.63,98.27,54.13,0.142,19.38,67.04,25.67,0
2024-02-17 07:00:00,13,55.16,114.49,53.43,1.148,22.59,63.95,30.03,0
2024-02-17 08:00:00,13,56.72,125.13,57.67,1.148,18.03,52.01,34.9,0
2024-02-17 09:00:00,13,76.31,96.17,57.44,0.859,19.27,67.22,31.03,0
2024-02-17 10:00:00,13,71.85,95.39,59.75,0.755,25.05,74.2,29.2,0
2024-02-17 11:00:00,13,70.31,76.59,51.04,0.775,16.98,78.89,30.41,0
2024-02-17 12:00:00,13,62.99,111.15,54.48,0.639,23.64,37.86,29.57,0
2024-02-17 13:00:00,13,62.99,101.3,68.67,1.025,22.78,71.34,32.23,0
2024-02-17 14:00:00,13,75.14,84.15,68.67,0.996,14.67,97.12,27.05,0
2024-02-17 15:00:00,13,71.1,108.68,55.1,0.968,17.89,77.21,20.19,0
2024-02-17 16:00:00,13,78.04,101.49,47.03,0.594,25.4,77.21,18.38,0
2024-02-17 17:00:00,13,63.38,110.26,53.8,0.98,18.07,67.38,34.36,0
2024-02-17 18:00:00,13,66.01,114.29,59.83,1.011,21.03,62.93,37.51,0
2024-02-17 19:00:00,13,45.86,92.93,55.1,0.589,29.96,63.79,23.29,0
2024-02-17 20:00:00,13,45.42,90.56,45.51,0.916,25.33,78.63,28.83,0
2024-02-17 21:00:00,13,82.29,90.56,26.71,0.726,18.64,69.03,29.85,0
2024-02-17 22:00:00,13,72.0,113.54,58.25,0.342,21.7,62.57,45.01,0
2024-02-17 23:00:00,13,81.54,85.72,50.76,1.039,21.12,83.53,26.77,0
2024-02-17 00:00:00,14,66.3,88.0,53.29,0.58,22.52,64.34,35.68,0
2024-02-17 01:00:00,14,56.49,98.23,47.42,1.225,17.98,73.23,29.21,0
2024-02-17 02:00:00,14,88.48,107.31,49.91,0.787,25.08,79.23,31.27,0
2024-02-17 03:00:00,14,59.91,100.08,63.05,0.837,20.02,79.82,20.06,0
2024-02-17 04:00:00,14,83.99,102.29,44.99,0.448,23.31,62.9,25.25,0
2024-02-17 05:00:00,14,75.67,90.86,45.78,1.082,19.34,74.98,36.48,0
2024-02-17 06:00:00,14,70.37,104.5,42.66,0.614,21.95,67.0,26.25,0
2024-02-17 07:00:00,14,68.42,97.97,42.66,1.04,18.63,71.62,23.76,0
2024-02-17 08:00:00,14,77.28,61.43,46.57,1.426,21.12,66.78,26.48,0
2024-02-17 09:00:00,14,69.92,80.39,55.51,1.394,19.57,72.85,28.28,0
2024-02-17 10:00:00,14,74.35,87.62,62.79,1.07,20.5,52.7,27.08,0
2024-02-17 11:00:00,14,75.11,126.38,50.82,1.515,20.31,79.04,17.94,0
2024-02-17 12:00:00,14,48.01,96.37,41.49,0.954,21.76,64.02,24.68,0
2024-02-17 13:00:00,14,93.52,110.74,50.05,0.808,22.3,76.91,29.53,0
2024-02-17 14:00:00,14,56.22,89.5,34.26,0.808,21.45,81.93,31.67,0
2024-02-17 15:00:00,14,53.97,112.14,55.29,0.874,19.16,67.52,29.59,0
2024-02-17 16:00:00,14,73.48,81.97,52.24,0.561,18.22,71.93,29.31,0
2024-02-17 17:00:00,14,59.53,90.74,51.76,1.478,19.55,72.69,33.77,0
2024-02-17 18:00:00,14,76.86,98.88,40.58,1.093,15.75,85.57,30.35,1
2024-02-17 19:00:00,14,83.36,108.93,54.87,0.895,14.03,54.11,31.06,0
2024-02-17 20:00:00,14,55.39,140.0,52.1,0.847,24.01,87.38,35.34,0
2024-02-17 21:00:00,14,71.3,108.24,50.41,1.559,18.05,87.38,31.69,0
2024-02-17 22:00:00,14,50.06,88.3,48.46,0.478,17.89,71.65,34.38,0
2024-02-17 23:00:00,14,61.33,102.08,48.46,0.478,12.82,77.4,33.79,0
2024-02-17 00:00:00,15,63.2,114.09,35.15,1.327,16.19,60.93,33.33,0
2024-02-17 01:00:00,15,63.02,123.43,54.14,1.515,19.28,69.2,32.77,0
2024-02-17 02:00:00,15,93.71,103.96,48.66,1.15,22.94,35.4,24.76,0
2024-02-17 03:00:00,15,60.57,85.17,52.25,1.144,26.62,97.38,34.09,0
2024-02-17 04:00:00,15,99.68,88.78,57.79,0.745,24.84,97.38,33.62,0
2024-02-17 05:00:00,15,79.2,111.83,52.12,1.314,19.86,55.62,30.98,0
2024-02-17 06:00:00,15,47.21,100.32,53.96,0.989,22.73,44.02,31.66,0
2024-02-17 07:00:00,15,66.39,79.62,50.48,0.875,22.92,73.11,25.77,0
2024-02-17 08:00:00,15,81.59,88.56,63.73,0.573,17.48,51.1,27.31,0
2024-02-17 09:00:00,15,80.57,96.26,60.11,0.747,17.07,79.34,27.29,0
2024-02-17 10:00:00,15,83.45,97.12,53.97,0.706,23.58,64.38,27.5,0
2024-02-17 11:00:00,15,91.23,82.77,61.51,0.794,21.64,74.38,35.35,0
2024-02-17 12:00:00,15,71.17,82.77,64.26,0.657,25.1,50.96,38.05,0
2024-02-17 13:00:00,15,64.42,14.19,47.75,1.005,24.2,80.84,29.56,0
2024-02-17 14:00:00,15,77.63,100.95,51.86,1.027,21.93,64.45,28.1,0
2024-02-17 15:00:00,15,77.29,119.42,51.43,0.994,18.42,72.1,25.98,0
2024-02-17 16:00:00,15,57.87,94.97,51.6,0.857,20.84,73.19,33.26,0
2024-02-17 17:00:00,15,81.42,88.79,47.34,1.161,19.93,73.81,31.64,0
2024-02-17 18:00:00,15,62.62,124.9,48.47,1.161,16.05,81.57,35.86,0
2024-02-17 19:00:00,15,62.9,124.59,48.13,0.876,18.04,79.65,31.11,0
2024-02-17 20:00:00,15,66.5,101.94,48.65,0.723,18.51,79.65,31.11,0
2024-02-17 21:00:00,15,63.94,117.48,69.99,0.752,20.0,55.41,37.12,0
2024-02-17 22:00:00,15,75.85,83.71,38.88,0.993,21.64,62.65,25.45,0
2024-02-17 23:00:00,15,53.13,83.71,52.35,0.568,25.1,62.89,29.63,0
2024-02-17 00:00:00,16,106.1,116.39,44.45,0.655,23.93,80.28,22.66,0
2024-02-17 01:00:00,16,75.58,116.39,50.58,0.655,21.81,70.17,26.99,0
2024-02-17 02:00:00,16,58.49,104.11,59.4,0.897,18.99,84.16,29.19,1
2024-02-17 03:00:00,16,60.3,88.6,43.57,1.173,22.78,81.01,32.91,0
2024-02-17 04:00:00,16,49.33,119.31,47.95,1.125,23.62,59.74,28.05,0
2024-02-17 05:00:00,16,74.38,123.6,47.95,1.136,22.28,94.89,28.05,0
2024-02-17 06:00:00,16,73.3,102.52,52.97,1.278,23.08,76.36,28.05,0
2024-02-17 07:00:00,16,80.73,99.28,43.93,1.064,32.99,65.86,32.73,0
2024-02-17 08:00:00,16,77.4,99.28,54.64,0.713,24.96,67.15,31.92,0
2024-02-17 09:00:00,16,63.83,95.24,56.35,1.289,22.09,65.8,29.96,0
2024-02-17 10:00:00,16,74.05,91.92,47.67,1.217,18.6,48.26,18.69,0
2024-02-17 11:00:00,16,75.35,92.71,47.67,0.963,15.46,80.45,30.77,0
2024-02-17 12:00:00,16,50.05,94.09,54.18,1.0,26.29,99.55,35.04,0
2024-02-17 13:00:00,16,40.06,108.13,57.54,1.0,23.5,75.84,27.0,0
2024-02-17 14:00:00,16,69.86,29.67,69.86,0.781,19.26,62.86,19.52,0
2024-02-17 15:00:00,16,57.72,67.96,44.54,1.386,25.31,70.27,27.12,0
2024-02-17 16:00:00,16,73.35,135.83,51.57,1.054,19.45,56.7,30.77,0
2024-02-17 17:00:00,16,65.3,108.1,50.5,0.999,20.99,67.26,30.81,0
2024-02-17 18:00:00,16,81.01,86.57,64.98,1.345,29.15,73.99,26.3,0
2024-02-17 19:00:00,16,40.64,111.56,69.24,1.408,18.95,76.93,29.21,0
2024-02-17 20:00:00,16,82.88,83.22,59.91,1.145,21.61,63.52,26.44,0
2024-02-17 21:00:00,16,58.75,73.52,54.99,1.353,17.61,63.1,25.14,0
2024-02-17 22:00:00,16,56.77,118.11,53.74,0.852,21.04,69.61,32.01,0
2024-02-17 23:00:00,16,72.47,100.78,47.56,0.616,17.38,85.08,34.14,0
2024-02-17 00:00:00,17,50.68,102.22,43.39,1.188,16.38,48.65,31.92,0
2024-02-17 01:00:00,17,87.74,93.84,60.01,0.998,21.1,60.77,35.18,0
2024-02-17 02:00:00,17,98.62,92.16,42.38,0.573,19.55,79.44,31.98,0
2024-02-17 03:00:00,17,69.93,98.03,57.15,1.451,20.65,63.09,25.64,0
2024-02-17 04:00:00,17,68.16,110.84,45.12,1.3,20.72,84.66,29.09,0
2024-02-17 05:00:00,17,71.59,106.46,60.27,0.891,15.44,84.66,30.42,0
2024-02-17 06:00:00,17,53.1,73.69,54.55,1.004,14.64,67.33,30.32,0
2024-02-17 07:00:00,17,70.29,111.14,26.03,1.142,26.65,77.87,36.72,0
2024-02-17 08:00:00,17,68.41,83.8,48.12,1.142,24.56,84.79,34.0,1
2024-02-17 09:00:00,17,80.0,83.8,60.9,1.372,15.94,56.71,27.23,0
2024-02-17 10:00:00,17,66.29,94.41,48.35,0.973,19.84,91.8,27.58,0
2024-02-17 11:00:00,17,66.29,97.9,67.97,1.183,20.46,90.27,35.98,0
2024-02-17 12:00:00,17,66.29,91.5,54.52,0.724,15.67,75.57,36.16,0
2024-02-17 13:00:00,17,77.88,138.68,59.57,0.853,21.65,69.31,30.22,0
2024-02-17 14:00:00,17,72.51,78.73,58.39,1.068,20.33,64.02,31.07,0
2024-02-17 15:00:00,17,65.16,91.35,61.76,0.944,24.25,83.74,30.48,0
2024-02-17 16:00:00,17,73.95,117.93,54.38,1.391,21.98,75.06,30.85,0
2024-02-17 17:00:00,17,82.54,78.96,51.47,1.053,22.69,60.95,31.84,0
2024-02-17 18:00:00,17,70.1,91.43,61.5,1.279,21.55,48.49,31.62,0
2024-02-17 19:00:00,17,77.34,95.95,50.21,0.895,21.28,63.38,26.86,0
2024-02-17 20:00:00,17,79.0,78.71,58.45,0.744,15.65,61.82,28.63,0
2024-02-17 21:00:00,17,66.59,99.2,57.35,1.218,19.18,60.37,30.21,0
2024-02-17 22:00:00,17,67.69,72.1,48.96,1.218,18.43,62.49,32.59,0
2024-02-17 23:00:00,17,92.73,120.34,44.08,0.798,24.69,54.0,23.78,0
2024-02-17 00:00:00,18,75.82,97.94,53.06,0.869,15.76,55.95,36.27,0
2024-02-17 01:00:00,18,45.72,106.25,44.64,1.156,16.72,82.46,53.17,0
2024-02-17 02:00:00,18,55.5,120.35,49.75,1.058,21.24,42.23,35.8,0
2024-02-17 03:00:00,18,55.05,111.15,48.27,1.055,20.01,69.17,39.71,0
2024-02-17 04:00:00,18,74.93,122.0,57.88,1.02,20.4,50.38,25.62,0
2024-02-17 05:00:00,18,44.09,101.92,47.34,1.063,22.64,72.25,29.25,0
2024-02-17 06:00:00,18,58.95,122.61,41.33,0.795,15.03,83.44,27.27,0
2024-02-17 07:00:00,18,70.79,80.89,48.71,1.077,25.84,86.65,28.51,0
2024-02-17 08:00:00,18,49.58,111.79,48.71,1.062,17.67,73.08,27.1,0
2024-02-17 09:00:00,18,76.73,90.19,46.4,1.008,24.7,51.66,23.68,0
2024-02-17 10:00:00,18,78.15,80.17,43.53,1.135,23.12,75.06,25.1,0
2024-02-17 11:00:00,18,23.23,114.43,53.82,1.222,22.21,62.38,25.37,0
2024-02-17 12:00:00,18,66.97,83.51,44.54,1.023,28.04,77.43,28.53,0
2024-02-17 13:00:00,18,41.16,111.08,41.28,1.217,20.5,81.35,33.64,0
2024-02-17 14:00:00,18,46.48,76.96,41.31,0.599,14.03,67.52,30.33,0
2024-02-17 15:00:00,18,46.48,116.84,41.31,1.072,22.17,67.52,29.65,0
2024-02-17 16:00:00,18,91.57,95.18,44.47,0.915,22.17,60.58,28.43,0
2024-02-17 17:00:00,18,87.49,93.74,52.81,0.908,19.72,30.17,26.15,0
2024-02-17 18:00:00,18,89.6,98.27,59.72,0.835,20.83,62.56,33.48,0
2024-02-17 19:00:00,18,67.94,89.95,54.33,1.039,20.83,64.55,33.48,0
2024-02-17 20:00:00,18,58.58,97.65,48.96,1.029,18.46,67.11,31.28,0
2024-02-17 21:00:00,18,47.13,99.68,36.33,1.331,32.87,57.13,33.61,0
2024-02-17 22:00:00,18,75.28,84.99,56.46,0.873,25.78,64.73,27.67,0
2024-02-17 23:00:00,18,82.66,80.14,42.39,0.735,17.83,75.04,32.38,0
2024-02-17 00:00:00,19,50.42,96.2,61.59,1.017,21.5,64.72,28.25,0
2024-02-17 01:00:00,19,72.26,115.97,48.98,0.961,20.7,85.53,30.66,0
2024-02-17 02:00:00,19,45.58,124.79,57.38,1.363,20.08,79.86,26.95,0
2024-02-17 03:00:00,19,96.53,88.58,52.32,1.052,16.72,63.84,32.77,0
2024-02-17 04:00:00,19,58.48,88.46,46.08,0.841,19.02,59.6,30.15,0
2024-02-17 05:00:00,19,69.11,89.56,55.51,0.835,17.82,51.37,33.52,0
2024-02-17 06:00:00,19,62.24,94.95,58.06,1.431,16.92,87.64,28.76,0
2024-02-17 07:00:00,19,86.87,107.29,57.23,0.885,20.73,61.82,27.78,0
2024-02-17 08:00:00,19,54.83,104.28,57.23,1.669,28.33,61.82,30.04,0
2024-02-17 09:00:00,19,77.67,122.0,51.77,1.338,18.33,68.31,30.31,0
2024-02-17 10:00:00,19,27.55,87.81,36.98,1.489,22.45,72.88,29.65,0
2024-02-17 11:00:00,19,86.51,106.78,61.6,1.095,22.53,62.27,30.24,0
2024-02-17 12:00:00,19,72.22,82.23,50.51,1.41,20.29,90.86,29.57,0
2024-02-17 13:00:00,19,78.84,116.36,49.19,0.78,20.29,62.11,29.07,0
2024-02-17 14:00:00,19,48.59,93.24,49.09,0.975,19.38,62.46,32.11,0
2024-02-17 15:00:00,19,98.22,94.23,54.89,1.456,26.62,67.3,22.84,0
2024-02-17 16:00:00,19,60.96,88.53,59.71,0.678,24.98,81.33,31.47,0
2024-02-17 17:00:00,19,64.71,83.99,54.17,1.215,19.19,73.3,27.18,0
2024-02-17 18:00:00,19,67.92,121.33,54.17,1.022,21.05,80.48,27.5,0
2024-02-17 19:00:00,19,84.25,125.59,45.39,0.738,16.12,86.47,27.66,0
2024-02-17 20:00:00,19,83.51,125.59,37.96,1.191,16.15,85.9,33.32,0
2024-02-17 21:00:00,19,74.59,141.4,37.96,1.275,19.03,58.18,24.62,0
2024-02-17 22:00:00,19,85.27,105.92,42.73,0.699,16.38,77.53,30.61,0
2024-02-17 23:00:00,19,94.95,105.87,53.83,0.968,16.38,78.83,27.88,0
2024-02-17 00:00:00,20,61.1,113.64,41.85,1.267,16.95,58.87,33.34,0
2024-02-17 01:00:00,20,84.12,106.54,41.04,1.276,15.9,62.12,31.05,0
2024-02-17 02:00:00,20,57.95,92.0,51.43,1.257,21.66,60.03,32.02,0
2024-02-17 03:00:00,20,80.69,94.79,51.43,0.739,26.47,67.3,31.71,0
2024-02-17 04:00:00,20,108.26,91.63,57.76,0.747,19.21,82.94,28.43,0
2024-02-17 05:00:00,20,78.37,119.56,53.93,0.963,18.05,76.81,29.2,0
2024-02-17 06:00:00,20,56.86,106.23,49.53,1.198,16.51,61.16,19.28,0
2024-02-17 07:00:00,20,63.37,86.2,53.38,0.747,21.02,72.48,19.28,0
2024-02-17 08:00:00,20,66.19,87.22,52.96,0.762,22.87,64.31,26.62,0
2024-02-17 09:00:00,20,61.08,109.83,46.27,0.74,21.46,60.93,29.04,0
2024-02-17 10:00:00,20,66.7,106.42,55.89,0.998,16.47,66.33,35.72,0
2024-02-17 11:00:00,20,106.41,93.09,59.63,1.145,16.47,79.67,29.85,0
2024-02-17 12:00:00,20,75.21,103.14,50.84,1.266,27.95,71.87,30.97,0
2024-02-17 13:00:00,20,78.4,109.85,55.7,0.929,18.79,64.96,34.69,0
2024-02-17 14:00:00,20,43.51,112.24,56.27,1.196,19.82,70.47,17.7,0
2024-02-17 15:00:00,20,43.51,127.18,48.66,0.901,26.45,60.35,29.24,0
2024-02-17 16:00:00,20,93.17,57.39,46.58,1.013,22.09,50.1,27.83,0
2024-02-17 17:00:00,20,95.88,106.52,55.23,0.895,25.2,64.77,34.98,0
2024-02-17 18:00:00,20,63.67,88.71,45.04,1.178,21.01,70.74,34.98,0
2024-02-17 19:00:00,20,52.2,97.79,48.16,1.01,21.1,81.07,33.96,0
2024-02-17 20:00:00,20,76.64,117.22,60.99,1.484,19.09,59.9,30.17,0
2024-02-17 21:00:00,20,81.23,96.28,58.61,0.78,22.67,61.68,28.01,0
2024-02-17 22:00:00,20,79.59,106.34,58.61,0.969,22.67,75.65,28.01,0
2024-02-17 23:00:00,20,81.66,82.49,46.96,0.94,18.71,74.31,27.35,0
2024-02-18 00:00:00,1,75.55,121.72,50.43,1.19,19.89,85.14,24.92,0
2024-02-18 01:00:00,1,65.68,98.39,39.38,1.614,18.92,63.46,27.33,0
2024-02-18 02:00:00,1,73.34,94.96,53.99,0.867,15.68,67.44,27.17,0
2024-02-18 03:00:00,1,56.21,100.13,52.31,0.978,19.61,81.58,28.93,0
2024-02-18 04:00:00,1,69.98,105.34,42.07,0.634,26.06,65.22,32.44,0
2024-02-18 05:00:00,1,69.98,100.12,52.62,0.542,46.74,57.83,31.31,0
2024-02-18 06:00:00,1,62.95,91.87,55.21,0.75,27.59,84.38,35.5,0
2024-02-18 07:00:00,1,70.36,94.73,48.75,1.022,16.56,80.36,32.24,0
2024-02-18 08:00:00,1,60.1,93.4,40.03,0.848,23.37,77.4,32.68,0
2024-02-18 09:00:00,1,84.29,82.12,47.99,0.994,19.32,75.42,32.11,0
2024-02-18 10:00:00,1,90.49,85.82,53.37,1.194,10.34,57.34,28.46,0
2024-02-18 11:00:00,1,59.57,99.07,53.65,0.959,25.99,55.6,25.95,0
2024-02-18 12:00:00,1,59.57,109.62,49.73,0.525,25.99,84.38,36.3,0
2024-02-18 13:00:00,1,59.57,107.24,68.39,1.05,24.25,81.39,30.9,0
2024-02-18 14:00:00,1,80.29,92.13,55.3,0.51,20.31,101.72,28.12,0
2024-02-18 15:00:00,1,51.51,92.13,52.08,0.911,22.98,54.61,30.41,0
2024-02-18 16:00:00,1,60.26,100.63,44.75,1.048,19.24,80.06,28.41,0
2024-02-18 17:00:00,1,60.26,110.67,49.76,0.918,16.95,67.22,26.06,0
2024-02-18 18:00:00,1,69.99,97.36,46.15,1.064,23.19,81.62,34.36,0
2024-02-18 19:00:00,1,65.41,116.69,47.45,0.879,16.97,78.9,25.88,0
2024-02-18 20:00:00,1,53.81,113.14,43.0,0.008,16.84,57.4,31.72,0
2024-02-18 21:00:00,1,75.83,119.42,53.6,1.048,16.31,84.01,26.77,0
2024-02-18 22:00:00,1,88.79,90.3,47.4,1.001,18.41,68.09,35.9,0
2024-02-18 23:00:00,1,67.77,101.64,38.25,0.92,17.69,52.78,30.02,0
2024-02-18 00:00:00,2,60.68,102.71,52.34,0.924,16.71,35.73,26.32,0
2024-02-18 01:00:00,2,72.87,98.47,47.73,1.297,26.86,37.27,30.78,0
2024-02-18 02:00:00,2,66.81,125.95,47.19,1.078,26.86,61.74,40.08,0
2024-02-18 03:00:00,2,55.41,105.35,48.35,0.961,18.03,63.74,19.62,0
2024-02-18 04:00:00,2,182.43,83.24,44.2,1.163,25.8,40.37,30.5,0
2024-02-18 05:00:00,2,64.29,107.49,46.61,0.876,20.69,48.86,30.58,0
2024-02-18 06:00:00,2,96.31,115.92,44.04,1.249,23.23,69.16,30.58,0
2024-02-18 07:00:00,2,65.34,82.44,51.76,1.249,19.05,88.37,31.37,0
2024-02-18 08:00:00,2,85.72,82.44,56.97,0.678,25.38,50.61,31.93,0
2024-02-18 09:00:00,2,67.76,76.6,46.01,0.737,25.38,48.37,27.66,0
2024-02-18 10:00:00,2,76.3,102.48,52.79,1.016,27.1,89.26,38.37,0
2024-02-18 11:00:00,2,92.92,104.44,53.86,0.733,24.07,97.58,36.08,0
2024-02-18 12:00:00,2,71.51,93.33,53.86,0.806,25.6,77.1,28.13,0
2024-02-18 13:00:00,2,63.49,103.2,63.41,0.891,16.45,76.32,29.08,0
2024-02-18 14:00:00,2,64.99,80.78,51.38,0.905,23.56,71.76,35.03,0
2024-02-18 15:00:00,2,71.28,104.77,51.17,1.249,20.87,64.41,23.87,0
2024-02-18 16:00:00,2,74.43,80.4,52.4,0.906,21.1,71.02,28.1,0
2024-02-18 17:00:00,2,56.54,56.26,61.57,0.936,22.35,61.79,29.79,0
2024-02-18 18:00:00,2,64.64,106.51,46.94,1.184,20.43,77.78,25.87,0
2024-02-18 19:00:00,2,63.73,110.66,47.9,0.782,18.65,67.75,30.54,0
2024-02-18 20:00:00,2,58.15,101.92,49.52,1.074,16.51,67.75,34.89,0
2024-02-18 21:00:00,2,61.55,98.03,58.44,0.57,14.6,72.86,31.82,0
2024-02-18 22:00:00,2,65.4,96.24,41.63,0.6,21.38,70.23,26.87,0
2024-02-18 23:00:00,2,57.68,98.29,56.91,1.045,17.11,76.09,34.29,0
2024-02-18 00:00:00,3,58.78,93.33,48.38,1.217,26.05,56.94,24.4,0
2024-02-18 01:00:00,3,53.91,92.65,53.93,1.949,25.02,81.81,28.58,0
2024-02-18 02:00:00,3,53.91,92.54,54.64,0.421,19.23,40.29,27.01,0
2024-02-18 03:00:00,3,45.64,89.79,52.06,0.924,12.64,58.59,23.34,0
2024-02-18 04:00:00,3,104.49,127.97,50.93,0.82,26.11,48.41,35.29,0
2024-02-18 05:00:00,3,54.39,107.77,41.6,1.028,24.9,99.54,21.89,0
2024-02-18 06:00:00,3,67.02,85.79,48.75,1.069,23.76,82.85,32.51,0
2024-02-18 07:00:00,3,83.36,119.1,37.41,0.94,24.47,65.21,30.93,0
2024-02-18 08:00:00,3,88.44,135.82,49.5,1.337,16.71,65.21,29.48,0
2024-02-18 09:00:00,3,72.52,92.61,47.66,1.627,19.3,61.86,28.97,0
2024-02-18 10:00:00,3,54.55,81.01,39.12,0.977,19.3,61.86,29.44,0
2024-02-18 11:00:00,3,67.97,112.07,46.84,1.433,19.93,53.31,22.73,0
2024-02-18 12:00:00,3,71.74,83.48,54.45,1.037,25.82,56.71,21.28,0
2024-02-18 13:00:00,3,83.14,104.73,46.75,0.751,23.46,69.44,28.8,0
2024-02-18 14:00:00,3,59.27,88.69,49.42,0.623,15.82,85.64,30.91,0
2024-02-18 15:00:00,3,99.17,125.95,53.3,0.915,23.03,74.26,32.88,0
2024-02-18 16:00:00,3,73.56,113.78,42.81,1.41,18.97,79.72,31.85,0
2024-02-18 17:00:00,3,67.38,100.97,58.67,1.47,18.82,55.11,24.69,0
2024-02-18 18:00:00,3,49.89,124.68,25.49,0.899,24.2,69.15,22.07,0
2024-02-18 19:00:00,3,91.98,121.92,25.49,0.962,24.2,60.86,31.96,0
2024-02-18 20:00:00,3,74.66,99.39,57.07,0.408,22.57,77.39,38.52,0
2024-02-18 21:00:00,3,40.3,84.99,37.06,1.123,19.86,71.58,26.83,0
2024-02-18 22:00:00,3,95.23,84.99,44.05,1.34,19.36,51.03,26.96,0
2024-02-18 23:00:00,3,52.6,94.08,44.52,0.946,18.18,78.6,27.92,0
2024-02-18 00:00:00,4,78.92,98.12,46.42,1.521,17.69,77.5,28.09,0
2024-02-18 01:00:00,4,56.95,98.47,54.03,1.037,17.69,64.31,24.85,0
2024-02-18 02:00:00,4,65.36,119.19,53.6,1.253,15.3,62.29,26.6,0
2024-02-18 03:00:00,4,78.65,114.42,77.6,0.766,15.42,56.42,30.0,0
2024-02-18 04:00:00,4,75.17,127.03,55.49,1.569,22.07,70.14,34.01,0
2024-02-18 05:00:00,4,55.33,89.52,49.15,1.57,18.95,67.28,34.01,0
2024-02-18 06:00:00,4,73.99,61.88,47.22,1.006,20.42,49.74,28.22,0
2024-02-18 07:00:00,4,78.47,84.06,44.0,0.955,23.19,53.63,29.05,0
2024-02-18 08:00:00,4,69.9,121.84,53.69,0.974,19.16,66.0,28.68,0
2024-02-18 09:00:00,4,43.58,131.89,50.43,1.535,21.16,65.67,29.3,0
2024-02-18 10:00:00,4,57.98,108.13,51.23,1.115,22.16,59.56,29.3,0
2024-02-18 11:00:00,4,68.42,76.34,51.14,1.294,20.29,76.9,31.97,0
2024-02-18 12:00:00,4,52.64,76.34,51.28,1.1,23.24,71.33,27.12,0
2024-02-18 13:00:00,4,75.94,73.88,54.0,0.666,27.96,71.33,35.16,0
2024-02-18 14:00:00,4,43.36,108.79,65.3,1.248,22.59,59.13,37.25,0
2024-02-18 15:00:00,4,62.4,108.79,49.24,0.851,24.74,183.17,28.72,0
2024-02-18 16:00:00,4,77.91,66.4,46.28,1.232,17.37,104.68,27.58,0
2024-02-18 17:00:00,4,59.57,100.94,51.67,0.978,20.96,67.13,19.26,0
2024-02-18 18:00:00,4,58.57,83.07,47.69,0.825,17.18,72.32,30.61,0
2024-02-18 19:00:00,4,60.93,90.87,55.42,1.332,23.29,73.84,36.43,0
2024-02-18 20:00:00,4,72.63,54.52,42.65,0.897,23.29,60.87,33.32,0
2024-02-18 21:00:00,4,63.69,106.71,44.07,0.897,20.86,59.66,28.64,0
2024-02-18 22:00:00,4,62.65,76.46,47.29,1.355,22.25,54.09,25.91,0
2024-02-18 23:00:00,4,75.64,99.15,56.17,1.639,24.76,61.72,27.73,0
2024-02-18 00:00:00,5,66.07,103.56,51.58,1.212,12.68,56.45,26.65,1
2024-02-18 01:00:00,5,80.69,105.5,48.8,1.098,12.68,69.33,27.88,0
2024-02-18 02:00:00,5,87.92,104.92,47.93,0.545,17.78,69.48,27.94,0
2024-02-18 03:00:00,5,66.02,117.23,81.58,1.093,22.22,70.86,31.97,0
2024-02-18 04:00:00,5,60.73,121.5,53.75,1.434,19.83,63.06,31.97,0
2024-02-18 05:00:00,5,25.08,104.3,43.61,0.975,21.95,65.38,24.38,0
2024-02-18 06:00:00,5,56.29,123.1,56.0,0.933,21.5,53.28,25.11,0
